"area_fips","year","qtr","employment","wages","avg_wage_per_employee"
"26147",2023,1,"81980.00","1133487622","16854.1892835166666125"
"26149",2023,1,"42349.33","549922426","14248.4920834779416175"
"26151",2023,1,"19033.33","222390131","12814.5638134598565229"
"26153",2023,1,"4769.34","55731712","14168.3840406940805482"
"26155",2023,1,"30292.01","381615792","14355.6842701871495235"
"26157",2023,1,"23423.34","275934116","13717.3628915127262542"
"26159",2023,1,"40905.99","524987328","14611.9431357493763366"
"26161",2023,1,"426496.66","7488287408","18666.2240222198437070"
"26163",2023,1,"1418231.34","27811080918","19567.164263897470"
"26165",2023,1,"27420.00","330981290","14811.4675084039292204"
"26999",2023,1,"317691.34","8697648430","22122.3442646055356100"
"27000",2023,1,"6068299.66","114148463401","18409.582991668463"
"27001",2023,1,"8305.34","97928836","13134.4530865016018512"
"27003",2023,1,"259154.67","4144163188","17457.6028103779829335"
"27005",2023,1,"28928.66","357686650","15295.3533183359453695"
"27007",2023,1,"39839.33","515084504","15413.6930358371835771"
"27009",2023,1,"34230.00","449121208","14999.6533191117309608"
"27011",2023,1,"3145.99","35780780","12904.1519537072090910"
"27013",2023,1,"79369.34","1080116576","15416.4863785335253378"
"27015",2023,1,"26236.67","348427216","15018.4227997490098122"
"27017",2023,1,"25214.67","339919094","14803.5304184948094200"
"27019",2023,1,"80792.00","1382038626","16896.1009792444208410"
"27021",2023,1,"19660.00","200165260","13241.8297901219366372"
"27023",2023,1,"10334.66","133900556","14097.7790598456134399"
"27025",2023,1,"31090.00","439936280","15110.6894296035057962"
"27027",2023,1,"38704.01","499904798","14966.7443680024330186"
"27029",2023,1,"5051.34","65559084","12822.2543340855556012"
"27031",2023,1,"4992.00","53207726","13117.7060931391063717"
"27033",2023,1,"11784.00","133194626","13143.2763044627755658"
"27035",2023,1,"58566.00","731690480","14897.8385155893101820"
"27037",2023,1,"367602.66","6735616378","18536.9634565788927545"
"27039",2023,1,"11230.00","159465976","14432.7710641942960629"
"27041",2023,1,"37606.66","557994908","16371.5774135342565748"
"27043",2023,1,"8732.00","109323584","12972.0610943082810376"
"27045",2023,1,"11972.67","127282062","12127.6098829506453801"
"27047",2023,1,"23264.00","287887460","13795.5162031976484726"
"27049",2023,1,"41439.33","624528780","15912.6965520334268520"
"27051",2023,1,"3663.35","40703360","13023.7292644745000312"
"27053",2023,1,"1803019.33","43844878630","22357.5976994225575160"
"27055",2023,1,"9787.34","105997848","12700.9968210351024193"
"27057",2023,1,"11224.67","135521800","12921.9000390250303365"
"27059",2023,1,"23038.00","278574130","13788.7293562199740920"
"27061",2023,1,"30280.67","394245566","14283.4430901738860190"
"27063",2023,1,"9643.33","131835468","14115.9854726020101108"
"27065",2023,1,"7836.67","93740182","13653.6715706479092124"
"27067",2023,1,"44161.34","534363332","13898.6715280272046662"
"27069",2023,1,"2792.00","32406980","12988.3413649546190026"
"27071",2023,1,"8730.00","130620958","15150.4394869642382705"
"27073",2023,1,"4289.34","47716112","11198.0679740623815703"
"27075",2023,1,"6879.33","89902922","13980.7656363053344233"
"27077",2023,1,"3306.00","42155452","15214.9907775547007342"
"27079",2023,1,"16029.33","209769456","14370.8286810081522459"
"27081",2023,1,"3094.01","31412328","11704.7740254482262610"
"27083",2023,1,"26926.00","366744218","14059.5802876283919444"
"27085",2023,1,"30986.00","423770516","14799.0515503015551363"
"27087",2023,1,"3407.99","38478526","12772.7463427695724029"
"27089",2023,1,"4474.01","56263968","12924.2778898536488108"
"27091",2023,1,"16277.34","203984028","13582.9708727274276504"
"27093",2023,1,"15418.66","196708778","14341.3814248926754623"
"27095",2023,1,"17645.33","199276554","14240.2192959871832696"
"27097",2023,1,"20670.00","227853972","12705.8679611055054649"
"27099",2023,1,"32935.34","456596448","15006.2235774050847005"
"27101",2023,1,"5423.34","64765260","12788.0267801715875079"
"27103",2023,1,"29533.33","392405072","15025.7983008199843602"
"27105",2023,1,"20408.00","285722312","14613.9392976352810567"
"27107",2023,1,"3138.00","38479142","11804.1661797621681580"
"27109",2023,1,"200685.99","3761280764","18522.1533625778845068"
"27111",2023,1,"43103.33","542156726","14296.3995591276666693"
"27113",2023,1,"19828.00","275148760","14607.2510639466968405"
"27115",2023,1,"14982.67","153515380","13184.5588310291134954"
"27117",2023,1,"8215.99","99507966","13056.8389008246930464"
"27119",2023,1,"23168.00","298605138","13769.5526562378958274"
"27121",2023,1,"8490.00","116781334","14882.4908540032955525"
"27123",2023,1,"641375.34","12589937870","20169.9813167549627396"
"27125",2023,1,"1918.66","20267646","13022.5492100489230275"
"27127",2023,1,"11744.00","145010920","12858.6145420189239544"
"27129",2023,1,"10487.99","134506868","12956.4850704004882948"
"27131",2023,1,"49922.00","677929168","15213.2154703551616509"
"27133",2023,1,"7013.99","91868790","12842.2257667200603966"
"27135",2023,1,"15846.67","289935972","17028.6003073777339059"
"27137",2023,1,"185764.67","2750961720","15952.1773244471117809"
"27139",2023,1,"115395.34","1705621004","16425.8234994136624204"
"27141",2023,1,"53155.34","734942788","15888.2574014545702082"
"27143",2023,1,"6853.99","84941166","13263.5415442755174870"
"27145",2023,1,"169260.00","2501220030","16377.6124968001987669"
"27147",2023,1,"37268.67","585706722","16051.0296941912626590"
"27149",2023,1,"10740.00","143093774","13750.8688679476624680"
"27151",2023,1,"7189.33","109904696","13874.6464725904524095"
"27153",2023,1,"13102.01","164130078","13908.9824865195535770"
"27155",2023,1,"2091.33","22994890","11998.7870578620372428"
"27157",2023,1,"12536.67","144637714","13542.9010191526716317"
"27159",2023,1,"11027.34","131055682","13114.7335185168261931"
"27161",2023,1,"10586.66","133708190","14526.6687654982978741"
"27163",2023,1,"182938.00","2853320362","17349.6071952816229677"
"27165",2023,1,"8915.34","103573148","12578.6929486508701354"
"27167",2023,1,"3206.00","42674786","12789.9487734730283786"
"27169",2023,1,"47642.67","606229240","14149.5130991276350683"
"27171",2023,1,"91212.00","1196481718","14888.1116549133041847"
"27173",2023,1,"7294.67","81161984","11965.7213292853364914"
"27999",2023,1,"172625.34","6015382246","25435.5497183273509650"
"28000",2023,1,"2533024.65","31294057147","13947.798534149348"
"28001",2023,1,"19689.34","197148918","10917.4065083650633040"
"28003",2023,1,"26378.00","301919360","13062.8303285807738706"
"28005",2023,1,"3877.34","44125108","11158.8644279985135586"
"28007",2023,1,"9292.00","97770104","11401.9045303225369116"
"28009",2023,1,"2143.33","22810828","13639.7772027836606094"
"28011",2023,1,"20956.67","222579716","11467.8302398404302982"
"28013",2023,1,"5768.00","53551670","10385.8600032000378643"
"28015",2023,1,"2118.00","19989670","10611.8620251695523280"
"28017",2023,1,"8965.34","84845162","10878.9706100426555662"
"28019",2023,1,"4315.34","62293278","15415.7733129342720968"
"28021",2023,1,"6614.66","119872710","15160.2727905424948913"
"28023",2023,1,"6036.00","58919924","10128.6845636938872615"
"28025",2023,1,"13672.66","143517516","11336.0327488961504065"
"28027",2023,1,"13094.67","133700672","11483.5234224828881600"
"28029",2023,1,"12662.66","118867302","11103.0209570023880425"
"28031",2023,1,"11276.00","120641558","11144.9393433835107027"
"28033",2023,1,"139131.33","1529693184","13211.2038785506739450"
"28035",2023,1,"79506.66","959958920","13288.6429272573131195"
"28037",2023,1,"3029.34","33916628","11650.2369257562299314"
"28039",2023,1,"10106.66","97860206","10461.8744475994777623"
"28041",2023,1,"3661.33","36623332","11195.6179345777111167"
"28043",2023,1,"19108.00","202847430","12658.3394694425792142"
"28045",2023,1,"28064.66","429935138","15113.8319598923430582"
"28047",2023,1,"174930.66","2085107660","13790.1607316038882534"
"28049",2023,1,"218790.00","3140286338","15753.3274827737187667"
"28051",2023,1,"6004.00","58380312","11573.0594641646861759"
"28053",2023,1,"3932.01","36119366","10031.7475663877794005"
"28055",2023,1,"332.00","2582824","7992.0137743716376600"
"28057",2023,1,"11892.66","120862250","11033.7569977178352494"
"28059",2023,1,"100571.34","1521391190","15800.2939318673322056"
"28061",2023,1,"7962.66","97351110","12434.8722114127049061"
"28063",2023,1,"1862.66","19041222","10740.6623241145246186"
"28065",2023,1,"3134.66","31439722","10788.3509076445789081"
"28067",2023,1,"57324.67","624634612","11548.5713439561126890"
"28069",2023,1,"3358.00","37031474","12752.9467603200181988"
"28071",2023,1,"49612.67","581609226","14598.7959539393523059"
"28073",2023,1,"40212.67","421364062","11774.7937207829957219"
"28075",2023,1,"62458.00","711665120","12394.1818259615674422"
"28077",2023,1,"5277.34","68005926","11796.0389251187472099"
"28079",2023,1,"10530.66","102044936","11010.0163536748431120"
"28081",2023,1,"106898.66","1296298776","13050.4529731167129336"
"28083",2023,1,"27742.00","274811592","11695.8444801096976201"
"28085",2023,1,"25210.00","306459320","13075.7829702132621352"
"28087",2023,1,"49180.01","687718926","13466.9005480466864630"
"28089",2023,1,"119050.01","1595062274","14006.7446107722030030"
"28091",2023,1,"16192.00","181935420","11385.1039145169501789"
"28093",2023,1,"22228.66","249805532","11935.4258932975751085"
"28095",2023,1,"18692.67","230200778","12904.6770794839464035"
"28097",2023,1,"4958.66","47987976","10995.4466467414168219"
"28099",2023,1,"22851.35","301534638","13994.4755237949630074"
"28101",2023,1,"10564.00","107569852","11024.0188046184772718"
"28103",2023,1,"4346.00","45211198","11799.3200826766730618"
"28105",2023,1,"39608.67","456851612","13579.6768174386447011"
"28107",2023,1,"19845.34","223790488","12327.6090860663476407"
"28109",2023,1,"22474.00","219398028","11726.3447117114265522"
"28111",2023,1,"4116.01","46876324","11604.7737800676209072"
"28113",2023,1,"29516.67","293704232","11487.6415435790214542"
"28115",2023,1,"23482.67","241808868","11597.5838573810592672"
"28117",2023,1,"14746.67","148252148","11202.5709951390293994"
"28119",2023,1,"2023.34","16862372","9667.8913748199327039"
"28121",2023,1,"131375.34","1695265106","13840.0155343120057199"
"28123",2023,1,"26818.00","300178370","12026.8447877414502276"
"28125",2023,1,"1945.34","17240292","9578.9737844463163826"
"28127",2023,1,"14654.67","126481892","9881.6956776526218931"
"28129",2023,1,"5549.33","63007098","11477.1251095776792652"
"28131",2023,1,"9590.00","97861724","11474.9840505055420467"
"28133",2023,1,"16366.66","168096592","11779.3550354690269843"
"28135",2023,1,"4860.00","53332132","11963.1095981338600638"
"28137",2023,1,"11828.00","124406446","11317.2221249318873965"
"28139",2023,1,"13836.67","147672980","11610.2914923022142878"
"28141",2023,1,"12664.01","142212058","11512.8601253648472900"
"28143",2023,1,"11438.00","125201918","11825.0678177064030966"
"28145",2023,1,"24315.33","290286508","13890.0141246191947418"
"28147",2023,1,"4845.33","43856930","10694.7641618362007659"
"28149",2023,1,"38121.34","501589608","13612.7560140159660467"
"28151",2023,1,"28968.67","299739498","12220.1668627655193139"
"28153",2023,1,"9275.34","99236186","10850.1839334462052101"
"28155",2023,1,"4026.67","38268374","10084.9829526690047519"
"28157",2023,1,"2945.33","27163816","10892.7539170707756951"
"28159",2023,1,"10093.34","115705300","11981.1772329906289684"
"28161",2023,1,"5316.67","61040270","11651.2761782668527758"
"28163",2023,1,"12136.66","150027652","13561.9069557012815846"
"28999",2023,1,"113196.00","1944918910","15368.4971484347995957"
"29000",2023,1,"6085328.00","95759897627","15224.653247101844"
"29001",2023,1,"18670.00","200065342","12028.8850205387184910"
"29003",2023,1,"5227.34","49278658","10743.5183488718054945"
"29005",2023,1,"3108.66","32059674","10574.5739188828801279"
"29007",2023,1,"16116.00","177170146","11736.7875753897606525"
"29009",2023,1,"26569.34","290353772","11556.4555547764126353"
"29011",2023,1,"6968.00","72919462","10501.4442982739877209"
"29013",2023,1,"7258.00","70680948","11070.1951240157787707"
"29015",2023,1,"7298.00","65784728","10889.1668932776508897"
"29017",2023,1,"3621.34","34867434","10318.3706915235714106"
"29019",2023,1,"195195.33","2705373890","15977.4009449433133831"
"29021",2023,1,"90024.67","1304562386","14455.0913714965180508"
"29023",2023,1,"36056.01","385824120","12690.4804808611118178"
"29025",2023,1,"3868.67","35256548","10036.9542430274740393"
"29027",2023,1,"28915.34","392897954","13168.4634480585724040"
"29029",2023,1,"32828.00","354103380","11811.3424992499695212"
"29031",2023,1,"82351.34","1046448706","13386.9785509451250970"
"29033",2023,1,"5020.66","48795382","10249.7670752052281803"
"29035",2023,1,"2848.67","22414500","10129.0286363577108558"
"29037",2023,1,"58592.66","663712802","13232.4020259766087040"
"29039",2023,1,"6419.33","57638002","10379.4465630997594113"
"29041",2023,1,"3666.00","35346294","10026.1100570604389644"
"29043",2023,1,"39393.34","393647364","11696.4858959560384608"
"29045",2023,1,"2830.00","23273512","9511.8668450142128613"
"29047",2023,1,"215852.67","3390203110","15952.9900181076732935"
"29049",2023,1,"8466.66","89850776","11884.3639936595058769"
"29051",2023,1,"105690.66","1368877566","14039.1701327902261278"
"29053",2023,1,"9456.66","93369824","10915.0892009116117333"
"29055",2023,1,"13063.33","152690670","11964.9118074508768268"
"29057",2023,1,"3288.00","30256030","10037.3430647073938174"
"29059",2023,1,"5076.66","40928058","10148.4669168503897498"
"29061",2023,1,"3393.99","28452282","9187.2081447955235207"
"29063",2023,1,"5201.34","58213010","11513.5182885732270913"
"29065",2023,1,"7719.99","76448928","10966.9383447182266136"
"29067",2023,1,"5093.33","43129256","10643.7304183502729956"
"29069",2023,1,"17310.67","143273886","9940.4872536957486661"
"29071",2023,1,"77041.34","948261896","12455.3676480191302094"
"29073",2023,1,"10616.67","100206570","10850.7173992896459348"
"29075",2023,1,"4055.34","42368592","10900.8393396692924615"
"29077",2023,1,"350135.99","4752339264","14449.6502249134881169"
"29079",2023,1,"5830.65","56955450","11022.8898526382754416"
"29081",2023,1,"5002.66","48067764","10338.8384743242976385"
"29083",2023,1,"15824.66","173718650","12257.6868155254570066"
"29085",2023,1,"2863.34","23753866","9640.3010233616119834"
"29087",2023,1,"2610.67","27130352","10759.7912712280402986"
"29089",2023,1,"4856.00","45589012","10642.3604940817134012"
"29091",2023,1,"30797.33","325288468","12126.8205439921520646"
"29093",2023,1,"6830.01","75506710","10843.6658284366550777"
"29095",2023,1,"732364.67","12793042958","16748.0712908280192387"
"29097",2023,1,"116948.67","1374486854","12235.4267664533312201"
"29099",2023,1,"95987.35","1105378394","12447.2586451827210581"
"29101",2023,1,"32092.66","347010492","12351.6923035911266125"
"29103",2023,1,"1858.00","16594342","9670.0074225336119732"
"29105",2023,1,"28855.34","312673528","11650.6967214643892702"
"29107",2023,1,"17164.66","171641426","11327.7054052708580665"
"29109",2023,1,"17396.00","185642708","11433.5367715145241364"
"29111",2023,1,"4808.66","47367304","10747.9053767757662573"
"29113",2023,1,"24477.99","296144306","12996.7606944686775216"
"29115",2023,1,"8021.34","80209274","10420.9362829895131079"
"29117",2023,1,"12344.67","134959524","11763.6178873914728496"
"29119",2023,1,"14169.99","155520362","11481.4728098873595311"
"29121",2023,1,"9554.66","93996274","11335.0191568183143118"
"29123",2023,1,"7053.34","71170362","11029.0151049626275647"
"29125",2023,1,"2634.00","23086928","10327.8875306636231014"
"29127",2023,1,"25426.00","306238416","12666.3943346650651076"
"29129",2023,1,"3036.67","34448544","10757.7870408550314589"
"29131",2023,1,"15775.33","160375858","11455.9670966087123654"
"29133",2023,1,"6088.65","59230258","10304.2791706387874866"
"29135",2023,1,"8036.67","88323856","11334.9543239829452568"
"29137",2023,1,"3624.00","33352136","10404.1954068867942791"
"29139",2023,1,"6290.66","74340914","11436.3261437807591524"
"29141",2023,1,"9195.34","83414860","10523.0669959713643608"
"29143",2023,1,"15146.00","173907128","11380.0211785442947657"
"29145",2023,1,"42282.00","534696302","12175.3601957105004759"
