"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_employment"
"15999","10","Total Covered","All sizes",2023,1,"79.07"
"15999","10","Federal Government","All sizes",2023,1,"33.13"
"15999","10","Private","All sizes",2023,1,"82.00"
"16000","10","Total Covered","All sizes",2023,1,"2.50"
"16000","10","Federal Government","All sizes",2023,1,"3.63"
"16000","10","State Government","All sizes",2023,1,"7.57"
"16000","10","Local Government","All sizes",2023,1,"1.93"
"16000","10","Private","All sizes",2023,1,"2.33"
"16000","10",NULL,"All sizes",2023,1,"3.30"
"16001","10","Total Covered","All sizes",2023,1,"3.60"
"16001","10","Federal Government","All sizes",2023,1,"1.60"
"16001","10","State Government","All sizes",2023,1,"10.37"
"16001","10","Local Government","All sizes",2023,1,"3.77"
"16001","10","Private","All sizes",2023,1,"3.30"
"16003","10","Total Covered","All sizes",2023,1,"-2.50"
"16003","10","Federal Government","All sizes",2023,1,"20.97"
"16003","10","State Government","All sizes",2023,1,"-4.50"
"16003","10","Local Government","All sizes",2023,1,"0.20"
"16003","10","Private","All sizes",2023,1,"-5.43"
"16005","10","Total Covered","All sizes",2023,1,"4.03"
"16005","10","Federal Government","All sizes",2023,1,"11.00"
"16005","10","State Government","All sizes",2023,1,"10.20"
"16005","10","Local Government","All sizes",2023,1,"1.67"
"16005","10","Private","All sizes",2023,1,"3.50"
"16007","10","Total Covered","All sizes",2023,1,"1.70"
"16007","10","Federal Government","All sizes",2023,1,"13.43"
"16007","10","State Government","All sizes",2023,1,"0.00"
"16007","10","Local Government","All sizes",2023,1,"3.03"
"16007","10","Private","All sizes",2023,1,"0.60"
"16009","10","Total Covered","All sizes",2023,1,"-0.80"
"16009","10","Federal Government","All sizes",2023,1,"-2.20"
"16009","10","State Government","All sizes",2023,1,"0.40"
"16009","10","Local Government","All sizes",2023,1,"2.57"
"16009","10","Private","All sizes",2023,1,"-2.73"
"16011","10","Total Covered","All sizes",2023,1,"0.93"
"16011","10","Federal Government","All sizes",2023,1,"-1.70"
"16011","10","State Government","All sizes",2023,1,"1.70"
"16011","10","Local Government","All sizes",2023,1,"2.10"
"16011","10","Private","All sizes",2023,1,"0.57"
"16013","10","Total Covered","All sizes",2023,1,"4.30"
"16013","10","Federal Government","All sizes",2023,1,"8.40"
"16013","10","State Government","All sizes",2023,1,"-0.83"
"16013","10","Local Government","All sizes",2023,1,"0.00"
"16013","10","Private","All sizes",2023,1,"4.80"
"16015","10","Total Covered","All sizes",2023,1,"5.30"
"16015","10","Federal Government","All sizes",2023,1,"39.10"
"16015","10","State Government","All sizes",2023,1,"-1.43"
"16015","10","Local Government","All sizes",2023,1,"-1.20"
"16015","10","Private","All sizes",2023,1,"5.03"
"16017","10","Total Covered","All sizes",2023,1,"0.17"
"16017","10","Federal Government","All sizes",2023,1,"6.77"
"16017","10","State Government","All sizes",2023,1,"0.00"
"16017","10","Local Government","All sizes",2023,1,"1.73"
"16017","10","Private","All sizes",2023,1,"-0.13"
"16019","10","Total Covered","All sizes",2023,1,"3.03"
"16019","10","Federal Government","All sizes",2023,1,"2.57"
"16019","10","State Government","All sizes",2023,1,"-0.73"
"16019","10","Local Government","All sizes",2023,1,"3.90"
"16019","10","Private","All sizes",2023,1,"3.00"
"16021","10","Total Covered","All sizes",2023,1,"0.40"
"16021","10","Federal Government","All sizes",2023,1,"3.50"
"16021","10","State Government","All sizes",2023,1,"1.60"
"16021","10","Local Government","All sizes",2023,1,"0.57"
"16021","10","Private","All sizes",2023,1,"0.17"
"16023","10","Total Covered","All sizes",2023,1,"7.30"
"16023","10","Federal Government","All sizes",2023,1,"-10.43"
"16023","10","State Government","All sizes",2023,1,"0.00"
"16023","10","Local Government","All sizes",2023,1,"0.73"
"16023","10","Private","All sizes",2023,1,"7.53"
"16025","10","Total Covered","All sizes",2023,1,"7.77"
"16025","10","Federal Government","All sizes",2023,1,"32.90"
"16025","10","State Government","All sizes",2023,1,"0.00"
"16025","10","Local Government","All sizes",2023,1,"5.67"
"16025","10","Private","All sizes",2023,1,"7.33"
"16027","10","Total Covered","All sizes",2023,1,"-0.20"
"16027","10","Federal Government","All sizes",2023,1,"4.93"
"16027","10","State Government","All sizes",2023,1,"2.00"
"16027","10","Local Government","All sizes",2023,1,"2.73"
"16027","10","Private","All sizes",2023,1,"-0.57"
"16029","10","Total Covered","All sizes",2023,1,"3.37"
"16029","10","Federal Government","All sizes",2023,1,"-7.73"
"16029","10","State Government","All sizes",2023,1,"0.00"
"16029","10","Local Government","All sizes",2023,1,"1.47"
"16029","10","Private","All sizes",2023,1,"3.87"
"16031","10","Total Covered","All sizes",2023,1,"3.13"
"16031","10","Federal Government","All sizes",2023,1,"2.90"
"16031","10","State Government","All sizes",2023,1,"0.00"
"16031","10","Local Government","All sizes",2023,1,"2.40"
"16031","10","Private","All sizes",2023,1,"3.23"
"16033","10","Total Covered","All sizes",2023,1,"-1.77"
"16033","10","Federal Government","All sizes",2023,1,"24.63"
"16033","10","State Government","All sizes",2023,1,"0.00"
"16033","10","Local Government","All sizes",2023,1,"-23.93"
"16033","10","Private","All sizes",2023,1,"7.30"
"16035","10","Total Covered","All sizes",2023,1,"0.87"
"16035","10","Federal Government","All sizes",2023,1,"-1.13"
"16035","10","State Government","All sizes",2023,1,"2.97"
"16035","10","Local Government","All sizes",2023,1,"-1.83"
"16035","10","Private","All sizes",2023,1,"1.33"
"16037","10","Total Covered","All sizes",2023,1,"4.27"
"16037","10","Federal Government","All sizes",2023,1,"15.37"
"16037","10","State Government","All sizes",2023,1,"-2.83"
"16037","10","Local Government","All sizes",2023,1,"2.23"
"16037","10","Private","All sizes",2023,1,"3.97"
"16039","10","Total Covered","All sizes",2023,1,"-1.30"
"16039","10","Federal Government","All sizes",2023,1,"-13.47"
"16039","10","State Government","All sizes",2023,1,"5.30"
"16039","10","Local Government","All sizes",2023,1,"-4.27"
"16039","10","Private","All sizes",2023,1,"0.93"
"16041","10","Total Covered","All sizes",2023,1,"2.50"
"16041","10","Federal Government","All sizes",2023,1,"-5.90"
"16041","10","State Government","All sizes",2023,1,"-7.67"
"16041","10","Local Government","All sizes",2023,1,"-0.83"
"16041","10","Private","All sizes",2023,1,"3.97"
"16043","10","Total Covered","All sizes",2023,1,"4.50"
"16043","10","Federal Government","All sizes",2023,1,"18.07"
"16043","10","State Government","All sizes",2023,1,"4.07"
"16043","10","Local Government","All sizes",2023,1,"-0.37"
"16043","10","Private","All sizes",2023,1,"5.90"
"16045","10","Total Covered","All sizes",2023,1,"-0.20"
"16045","10","Federal Government","All sizes",2023,1,"6.83"
"16045","10","State Government","All sizes",2023,1,"3.80"
"16045","10","Local Government","All sizes",2023,1,"2.10"
"16045","10","Private","All sizes",2023,1,"-0.97"
"16047","10","Total Covered","All sizes",2023,1,"6.33"
"16047","10","Federal Government","All sizes",2023,1,"7.70"
"16047","10","State Government","All sizes",2023,1,"0.97"
"16047","10","Local Government","All sizes",2023,1,"3.63"
"16047","10","Private","All sizes",2023,1,"6.80"
"16049","10","Total Covered","All sizes",2023,1,"-1.13"
"16049","10","Federal Government","All sizes",2023,1,"11.73"
"16049","10","State Government","All sizes",2023,1,"4.17"
"16049","10","Local Government","All sizes",2023,1,"-0.23"
"16049","10","Private","All sizes",2023,1,"-2.43"
"16051","10","Total Covered","All sizes",2023,1,"-1.90"
"16051","10","Federal Government","All sizes",2023,1,"-1.30"
"16051","10","State Government","All sizes",2023,1,"-0.27"
"16051","10","Local Government","All sizes",2023,1,"4.20"
"16051","10","Private","All sizes",2023,1,"-3.23"
"16053","10","Total Covered","All sizes",2023,1,"2.33"
"16053","10","Federal Government","All sizes",2023,1,"9.07"
"16053","10","State Government","All sizes",2023,1,"3.13"
"16053","10","Local Government","All sizes",2023,1,"4.90"
"16053","10","Private","All sizes",2023,1,"2.03"
"16055","10","Total Covered","All sizes",2023,1,"2.17"
"16055","10","Federal Government","All sizes",2023,1,"6.50"
"16055","10","State Government","All sizes",2023,1,"4.93"
"16055","10","Local Government","All sizes",2023,1,"0.63"
"16055","10","Private","All sizes",2023,1,"2.33"
"16057","10","Total Covered","All sizes",2023,1,"2.27"
"16057","10","Federal Government","All sizes",2023,1,"0.40"
"16057","10","State Government","All sizes",2023,1,"3.13"
"16057","10","Local Government","All sizes",2023,1,"-0.07"
"16057","10","Private","All sizes",2023,1,"2.37"
"16059","10","Total Covered","All sizes",2023,1,"2.47"
"16059","10","Federal Government","All sizes",2023,1,"21.60"
"16059","10","State Government","All sizes",2023,1,"-0.80"
"16059","10","Local Government","All sizes",2023,1,"-3.07"
"16059","10","Private","All sizes",2023,1,"2.47"
"16061","10","Total Covered","All sizes",2023,1,"0.43"
"16061","10","Federal Government","All sizes",2023,1,"4.77"
"16061","10","State Government","All sizes",2023,1,"2.80"
"16061","10","Local Government","All sizes",2023,1,"-1.53"
"16061","10","Private","All sizes",2023,1,"0.77"
"16063","10","Total Covered","All sizes",2023,1,"3.40"
"16063","10","Federal Government","All sizes",2023,1,"0.00"
"16063","10","State Government","All sizes",2023,1,"2.80"
"16063","10","Local Government","All sizes",2023,1,"2.33"
"16063","10","Private","All sizes",2023,1,"3.93"
"16065","10","Total Covered","All sizes",2023,1,"-0.47"
"16065","10","Federal Government","All sizes",2023,1,"-4.50"
"16065","10","State Government","All sizes",2023,1,"-9.63"
"16065","10","Local Government","All sizes",2023,1,"3.30"
"16065","10","Private","All sizes",2023,1,"-1.03"
"16067","10","Total Covered","All sizes",2023,1,"1.93"
"16067","10","Federal Government","All sizes",2023,1,"10.80"
"16067","10","State Government","All sizes",2023,1,"1.87"
"16067","10","Local Government","All sizes",2023,1,"-0.77"
"16067","10","Private","All sizes",2023,1,"2.37"
"16069","10","Total Covered","All sizes",2023,1,"2.20"
"16069","10","Federal Government","All sizes",2023,1,"-7.13"
"16069","10","State Government","All sizes",2023,1,"1.30"
"16069","10","Local Government","All sizes",2023,1,"1.57"
"16069","10","Private","All sizes",2023,1,"2.47"
"16071","10","Total Covered","All sizes",2023,1,"0.27"
"16071","10","Federal Government","All sizes",2023,1,"29.30"
"16071","10","State Government","All sizes",2023,1,"0.00"
"16071","10","Local Government","All sizes",2023,1,"2.40"
"16071","10","Private","All sizes",2023,1,"-2.27"
"16073","10","Total Covered","All sizes",2023,1,"-10.23"
"16073","10","Federal Government","All sizes",2023,1,"-9.47"
"16073","10","State Government","All sizes",2023,1,"0.00"
"16073","10","Local Government","All sizes",2023,1,"-3.77"
"16073","10","Private","All sizes",2023,1,"-11.97"
"16075","10","Total Covered","All sizes",2023,1,"1.70"
"16075","10","Federal Government","All sizes",2023,1,"-2.73"
"16075","10","State Government","All sizes",2023,1,"2.20"
"16075","10","Local Government","All sizes",2023,1,"1.17"
"16075","10","Private","All sizes",2023,1,"1.77"
"16077","10","Total Covered","All sizes",2023,1,"5.13"
"16077","10","Federal Government","All sizes",2023,1,"16.67"
"16077","10","State Government","All sizes",2023,1,"-3.70"
"16077","10","Local Government","All sizes",2023,1,"-0.30"
"16077","10","Private","All sizes",2023,1,"6.43"
"16079","10","Total Covered","All sizes",2023,1,"0.23"
"16079","10","Federal Government","All sizes",2023,1,"23.97"
"16079","10","State Government","All sizes",2023,1,"-4.00"
"16079","10","Local Government","All sizes",2023,1,"0.50"
"16079","10","Private","All sizes",2023,1,"0.07"
"16081","10","Total Covered","All sizes",2023,1,"5.80"
"16081","10","Federal Government","All sizes",2023,1,"11.77"
"16081","10","State Government","All sizes",2023,1,"0.00"
"16081","10","Local Government","All sizes",2023,1,"5.73"
"16081","10","Private","All sizes",2023,1,"5.80"
"16083","10","Total Covered","All sizes",2023,1,"0.70"
"16083","10","Federal Government","All sizes",2023,1,"-1.27"
"16083","10","State Government","All sizes",2023,1,"2.60"
"16083","10","Local Government","All sizes",2023,1,"0.70"
"16083","10","Private","All sizes",2023,1,"0.67"
"16085","10","Total Covered","All sizes",2023,1,"4.87"
"16085","10","Federal Government","All sizes",2023,1,"19.20"
"16085","10","State Government","All sizes",2023,1,"5.93"
"16085","10","Local Government","All sizes",2023,1,"-1.20"
"16085","10","Private","All sizes",2023,1,"5.20"
"16087","10","Total Covered","All sizes",2023,1,"1.27"
"16087","10","Federal Government","All sizes",2023,1,"9.30"
"16087","10","State Government","All sizes",2023,1,"10.00"
"16087","10","Local Government","All sizes",2023,1,"0.93"
"16087","10","Private","All sizes",2023,1,"1.23"
"16999","10","Total Covered","All sizes",2023,1,"7.23"
"16999","10","Federal Government","All sizes",2023,1,"36.53"
"16999","10","State Government","All sizes",2023,1,"138.27"
"16999","10","Local Government","All sizes",2023,1,"17.57"
"16999","10","Private","All sizes",2023,1,"6.40"
"17000","10","Total Covered","All sizes",2023,1,"2.63"
"17000","10","Federal Government","All sizes",2023,1,"0.67"
"17000","10","State Government","All sizes",2023,1,"-0.40"
"17000","10","Local Government","All sizes",2023,1,"2.77"
"17000","10","Private","All sizes",2023,1,"2.70"
"17000","10",NULL,"All sizes",2023,1,"2.10"
"17001","10","Total Covered","All sizes",2023,1,"2.07"
"17001","10","Federal Government","All sizes",2023,1,"0.57"
"17001","10","State Government","All sizes",2023,1,"0.00"
"17001","10","Local Government","All sizes",2023,1,"0.00"
"17001","10","Private","All sizes",2023,1,"2.27"
"17003","10","Total Covered","All sizes",2023,1,"2.40"
"17003","10","Federal Government","All sizes",2023,1,"-10.83"
"17003","10","Local Government","All sizes",2023,1,"-1.13"
"17003","10","Private","All sizes",2023,1,"4.60"
"17005","10","Total Covered","All sizes",2023,1,"4.83"
"17005","10","Federal Government","All sizes",2023,1,"5.13"
"17005","10","Local Government","All sizes",2023,1,"0.43"
"17005","10","Private","All sizes",2023,1,"5.67"
"17007","10","Total Covered","All sizes",2023,1,"-9.73"
"17007","10","Federal Government","All sizes",2023,1,"2.70"
"17007","10","Local Government","All sizes",2023,1,"-0.50"
"17007","10","Private","All sizes",2023,1,"-11.30"
"17009","10","Total Covered","All sizes",2023,1,"3.17"
"17009","10","Federal Government","All sizes",2023,1,"6.13"
"17009","10","State Government","All sizes",2023,1,"0.00"
"17009","10","Local Government","All sizes",2023,1,"0.00"
"17009","10","Private","All sizes",2023,1,"3.80"
"17011","10","Total Covered","All sizes",2023,1,"-1.27"
"17011","10","Federal Government","All sizes",2023,1,"0.17"
"17011","10","Local Government","All sizes",2023,1,"-5.47"
"17011","10","Private","All sizes",2023,1,"-0.57"
"17013","10","Total Covered","All sizes",2023,1,"3.17"
"17013","10","Federal Government","All sizes",2023,1,"4.13"
"17013","10","Local Government","All sizes",2023,1,"2.50"
"17013","10","Private","All sizes",2023,1,"3.50"
"17015","10","Total Covered","All sizes",2023,1,"-1.60"
"17015","10","Federal Government","All sizes",2023,1,"-4.10"
"17015","10","Local Government","All sizes",2023,1,"3.53"
"17015","10","Private","All sizes",2023,1,"-2.17"
"17017","10","Total Covered","All sizes",2023,1,"4.20"
"17017","10","Federal Government","All sizes",2023,1,"15.07"
"17017","10","Local Government","All sizes",2023,1,"2.63"
"17017","10","Private","All sizes",2023,1,"4.33"
"17019","10","Total Covered","All sizes",2023,1,"2.40"
"17019","10","Federal Government","All sizes",2023,1,"0.53"
"17019","10","State Government","All sizes",2023,1,"0.00"
"17019","10","Local Government","All sizes",2023,1,"0.00"
"17019","10","Private","All sizes",2023,1,"2.23"
"17021","10","Total Covered","All sizes",2023,1,"2.30"
