"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_wages"
"21221","10","Local Government","All sizes",2023,1,"1.1"
"21221","10","Private","All sizes",2023,1,"20.0"
"21223","10","Total Covered","All sizes",2023,1,"9.7"
"21223","10","Federal Government","All sizes",2023,1,"27.2"
"21223","10","State Government","All sizes",2023,1,"17.5"
"21223","10","Local Government","All sizes",2023,1,"8.5"
"21223","10","Private","All sizes",2023,1,"9.4"
"21225","10","Total Covered","All sizes",2023,1,"25.4"
"21225","10","Federal Government","All sizes",2023,1,"26.2"
"21225","10","State Government","All sizes",2023,1,"27.2"
"21225","10","Local Government","All sizes",2023,1,"8.3"
"21225","10","Private","All sizes",2023,1,"27.1"
"21227","10","Total Covered","All sizes",2023,1,"15.1"
"21227","10","Federal Government","All sizes",2023,1,"21.0"
"21227","10","State Government","All sizes",2023,1,"4.2"
"21227","10","Local Government","All sizes",2023,1,"12.9"
"21227","10","Private","All sizes",2023,1,"15.8"
"21229","10","Total Covered","All sizes",2023,1,"13.5"
"21229","10","Federal Government","All sizes",2023,1,"18.4"
"21229","10","State Government","All sizes",2023,1,"23.6"
"21229","10","Local Government","All sizes",2023,1,"10.4"
"21229","10","Private","All sizes",2023,1,"13.6"
"21231","10","Total Covered","All sizes",2023,1,"8.8"
"21231","10","Federal Government","All sizes",2023,1,"25.2"
"21231","10","State Government","All sizes",2023,1,"21.7"
"21231","10","Local Government","All sizes",2023,1,"5.2"
"21231","10","Private","All sizes",2023,1,"8.7"
"21233","10","Total Covered","All sizes",2023,1,"13.6"
"21233","10","Federal Government","All sizes",2023,1,"23.8"
"21233","10","State Government","All sizes",2023,1,"7.8"
"21233","10","Local Government","All sizes",2023,1,"8.1"
"21233","10","Private","All sizes",2023,1,"14.6"
"21235","10","Total Covered","All sizes",2023,1,"14.8"
"21235","10","Federal Government","All sizes",2023,1,"24.0"
"21235","10","State Government","All sizes",2023,1,"17.2"
"21235","10","Local Government","All sizes",2023,1,"6.1"
"21235","10","Private","All sizes",2023,1,"15.9"
"21237","10","Total Covered","All sizes",2023,1,"10.6"
"21237","10","Federal Government","All sizes",2023,1,"40.1"
"21237","10","State Government","All sizes",2023,1,"24.7"
"21237","10","Local Government","All sizes",2023,1,"22.6"
"21237","10","Private","All sizes",2023,1,"5.2"
"21239","10","Total Covered","All sizes",2023,1,"17.6"
"21239","10","Federal Government","All sizes",2023,1,"13.7"
"21239","10","State Government","All sizes",2023,1,"9.7"
"21239","10","Local Government","All sizes",2023,1,"6.7"
"21239","10","Private","All sizes",2023,1,"19.3"
"21999","10","Total Covered","All sizes",2023,1,"18.4"
"21999","10","Federal Government","All sizes",2023,1,"53.5"
"21999","10","State Government","All sizes",2023,1,"0"
"21999","10","Local Government","All sizes",2023,1,"0"
"21999","10","Private","All sizes",2023,1,"16.9"
"22000","10","Total Covered","All sizes",2023,1,"11.5"
"22000","10","Federal Government","All sizes",2023,1,"14.4"
"22000","10","State Government","All sizes",2023,1,"7.9"
"22000","10","Local Government","All sizes",2023,1,"8.8"
"22000","10","Private","All sizes",2023,1,"11.8"
"22000","10",NULL,"All sizes",2023,1,"9.4"
"22001","10","Total Covered","All sizes",2023,1,"13.4"
"22001","10","Federal Government","All sizes",2023,1,"21.7"
"22001","10","State Government","All sizes",2023,1,"0.0"
"22001","10","Local Government","All sizes",2023,1,"4.4"
"22001","10","Private","All sizes",2023,1,"15.4"
"22003","10","Total Covered","All sizes",2023,1,"8.2"
"22003","10","Federal Government","All sizes",2023,1,"7.1"
"22003","10","State Government","All sizes",2023,1,"51.1"
"22003","10","Local Government","All sizes",2023,1,"12.0"
"22003","10","Private","All sizes",2023,1,"3.0"
"22005","10","Total Covered","All sizes",2023,1,"8.6"
"22005","10","Federal Government","All sizes",2023,1,"21.7"
"22005","10","State Government","All sizes",2023,1,"7.8"
"22005","10","Local Government","All sizes",2023,1,"6.5"
"22005","10","Private","All sizes",2023,1,"8.8"
"22007","10","Total Covered","All sizes",2023,1,"10.4"
"22007","10","Federal Government","All sizes",2023,1,"17.1"
"22007","10","State Government","All sizes",2023,1,"1.4"
"22007","10","Local Government","All sizes",2023,1,"6.6"
"22007","10","Private","All sizes",2023,1,"11.2"
"22009","10","Total Covered","All sizes",2023,1,"11.7"
"22009","10","Federal Government","All sizes",2023,1,"25.6"
"22009","10","State Government","All sizes",2023,1,"17.9"
"22009","10","Local Government","All sizes",2023,1,"11.1"
"22009","10","Private","All sizes",2023,1,"10.8"
"22011","10","Total Covered","All sizes",2023,1,"9.2"
"22011","10","Federal Government","All sizes",2023,1,"17.8"
"22011","10","State Government","All sizes",2023,1,"15.8"
"22011","10","Local Government","All sizes",2023,1,"6.3"
"22011","10","Private","All sizes",2023,1,"9.5"
"22013","10","Total Covered","All sizes",2023,1,"5.0"
"22013","10","Federal Government","All sizes",2023,1,"12.3"
"22013","10","State Government","All sizes",2023,1,"2.3"
"22013","10","Local Government","All sizes",2023,1,"6.3"
"22013","10","Private","All sizes",2023,1,"4.7"
"22015","10","Total Covered","All sizes",2023,1,"13.8"
"22015","10","Federal Government","All sizes",2023,1,"15.6"
"22015","10","State Government","All sizes",2023,1,"0.6"
"22015","10","Local Government","All sizes",2023,1,"4.8"
"22015","10","Private","All sizes",2023,1,"15.3"
"22017","10","Total Covered","All sizes",2023,1,"10.6"
"22017","10","Federal Government","All sizes",2023,1,"19.9"
"22017","10","State Government","All sizes",2023,1,"4.6"
"22017","10","Local Government","All sizes",2023,1,"3.1"
"22017","10","Private","All sizes",2023,1,"11.4"
"22019","10","Total Covered","All sizes",2023,1,"10.4"
"22019","10","Federal Government","All sizes",2023,1,"12.4"
"22019","10","State Government","All sizes",2023,1,"6.0"
"22019","10","Local Government","All sizes",2023,1,"7.9"
"22019","10","Private","All sizes",2023,1,"10.7"
"22021","10","Total Covered","All sizes",2023,1,"10.6"
"22021","10","Federal Government","All sizes",2023,1,"10.3"
"22021","10","State Government","All sizes",2023,1,"9.8"
"22021","10","Local Government","All sizes",2023,1,"1.0"
"22021","10","Private","All sizes",2023,1,"13.3"
"22023","10","Total Covered","All sizes",2023,1,"-28.3"
"22023","10","Federal Government","All sizes",2023,1,"50.6"
"22023","10","State Government","All sizes",2023,1,"-9.2"
"22023","10","Local Government","All sizes",2023,1,"7.0"
"22023","10","Private","All sizes",2023,1,"-29.7"
"22025","10","Total Covered","All sizes",2023,1,"17.1"
"22025","10","Federal Government","All sizes",2023,1,"6.9"
"22025","10","State Government","All sizes",2023,1,"13.4"
"22025","10","Local Government","All sizes",2023,1,"15.5"
"22025","10","Private","All sizes",2023,1,"18.2"
"22027","10","Total Covered","All sizes",2023,1,"10.4"
"22027","10","Federal Government","All sizes",2023,1,"14.4"
"22027","10","State Government","All sizes",2023,1,"12.1"
"22027","10","Local Government","All sizes",2023,1,"14.1"
"22027","10","Private","All sizes",2023,1,"8.0"
"22029","10","Total Covered","All sizes",2023,1,"10.8"
"22029","10","Federal Government","All sizes",2023,1,"4.1"
"22029","10","State Government","All sizes",2023,1,"11.0"
"22029","10","Local Government","All sizes",2023,1,"10.6"
"22029","10","Private","All sizes",2023,1,"11.1"
"22031","10","Total Covered","All sizes",2023,1,"37.2"
"22031","10","Federal Government","All sizes",2023,1,"28.0"
"22031","10","State Government","All sizes",2023,1,"22.0"
"22031","10","Local Government","All sizes",2023,1,"20.3"
"22031","10","Private","All sizes",2023,1,"40.7"
"22033","10","Total Covered","All sizes",2023,1,"11.7"
"22033","10","Federal Government","All sizes",2023,1,"13.2"
"22033","10","State Government","All sizes",2023,1,"4.6"
"22033","10","Local Government","All sizes",2023,1,"12.7"
"22033","10","Private","All sizes",2023,1,"12.5"
"22035","10","Total Covered","All sizes",2023,1,"10.1"
"22035","10","Federal Government","All sizes",2023,1,"24.6"
"22035","10","State Government","All sizes",2023,1,"31.3"
"22035","10","Local Government","All sizes",2023,1,"3.5"
"22035","10","Private","All sizes",2023,1,"11.6"
"22037","10","Total Covered","All sizes",2023,1,"10.1"
"22037","10","Federal Government","All sizes",2023,1,"25.9"
"22037","10","State Government","All sizes",2023,1,"10.2"
"22037","10","Local Government","All sizes",2023,1,"12.2"
"22037","10","Private","All sizes",2023,1,"9.5"
"22039","10","Total Covered","All sizes",2023,1,"19.1"
"22039","10","Federal Government","All sizes",2023,1,"20.9"
"22039","10","State Government","All sizes",2023,1,"14.8"
"22039","10","Local Government","All sizes",2023,1,"9.2"
"22039","10","Private","All sizes",2023,1,"21.4"
"22041","10","Total Covered","All sizes",2023,1,"7.7"
"22041","10","Federal Government","All sizes",2023,1,"20.4"
"22041","10","State Government","All sizes",2023,1,"6.5"
"22041","10","Local Government","All sizes",2023,1,"6.9"
"22041","10","Private","All sizes",2023,1,"7.8"
"22043","10","Total Covered","All sizes",2023,1,"0.6"
"22043","10","Federal Government","All sizes",2023,1,"9.8"
"22043","10","State Government","All sizes",2023,1,"-3.0"
"22043","10","Local Government","All sizes",2023,1,"-8.7"
"22043","10","Private","All sizes",2023,1,"-2.3"
"22045","10","Total Covered","All sizes",2023,1,"11.8"
"22045","10","Federal Government","All sizes",2023,1,"21.6"
"22045","10","State Government","All sizes",2023,1,"3.7"
"22045","10","Local Government","All sizes",2023,1,"3.5"
"22045","10","Private","All sizes",2023,1,"13.0"
"22047","10","Total Covered","All sizes",2023,1,"7.9"
"22047","10","Federal Government","All sizes",2023,1,"11.1"
"22047","10","State Government","All sizes",2023,1,"13.0"
"22047","10","Local Government","All sizes",2023,1,"24.4"
"22047","10","Private","All sizes",2023,1,"6.5"
"22049","10","Total Covered","All sizes",2023,1,"16.5"
"22049","10","Federal Government","All sizes",2023,1,"23.6"
"22049","10","State Government","All sizes",2023,1,"19.3"
"22049","10","Local Government","All sizes",2023,1,"7.5"
"22049","10","Private","All sizes",2023,1,"19.4"
"22051","10","Total Covered","All sizes",2023,1,"11.8"
"22051","10","Federal Government","All sizes",2023,1,"9.8"
"22051","10","State Government","All sizes",2023,1,"11.2"
"22051","10","Local Government","All sizes",2023,1,"14.6"
"22051","10","Private","All sizes",2023,1,"11.6"
"22053","10","Total Covered","All sizes",2023,1,"11.8"
"22053","10","Federal Government","All sizes",2023,1,"18.4"
"22053","10","State Government","All sizes",2023,1,"22.2"
"22053","10","Local Government","All sizes",2023,1,"6.3"
"22053","10","Private","All sizes",2023,1,"13.0"
"22055","10","Total Covered","All sizes",2023,1,"15.9"
"22055","10","Federal Government","All sizes",2023,1,"13.1"
"22055","10","State Government","All sizes",2023,1,"6.0"
"22055","10","Local Government","All sizes",2023,1,"5.6"
"22055","10","Private","All sizes",2023,1,"16.9"
"22057","10","Total Covered","All sizes",2023,1,"16.7"
"22057","10","Federal Government","All sizes",2023,1,"7.4"
"22057","10","State Government","All sizes",2023,1,"4.9"
"22057","10","Local Government","All sizes",2023,1,"12.6"
"22057","10","Private","All sizes",2023,1,"17.6"
"22059","10","Total Covered","All sizes",2023,1,"8.2"
"22059","10","Federal Government","All sizes",2023,1,"22.1"
"22059","10","State Government","All sizes",2023,1,"16.0"
"22059","10","Local Government","All sizes",2023,1,"9.2"
"22059","10","Private","All sizes",2023,1,"7.2"
"22061","10","Total Covered","All sizes",2023,1,"13.2"
"22061","10","Federal Government","All sizes",2023,1,"15.9"
"22061","10","State Government","All sizes",2023,1,"13.0"
"22061","10","Local Government","All sizes",2023,1,"6.4"
"22061","10","Private","All sizes",2023,1,"14.0"
"22063","10","Total Covered","All sizes",2023,1,"12.9"
"22063","10","Federal Government","All sizes",2023,1,"27.7"
"22063","10","State Government","All sizes",2023,1,"10.8"
"22063","10","Local Government","All sizes",2023,1,"10.5"
"22063","10","Private","All sizes",2023,1,"13.3"
"22065","10","Total Covered","All sizes",2023,1,"8.5"
"22065","10","Federal Government","All sizes",2023,1,"1.4"
"22065","10","State Government","All sizes",2023,1,"16.5"
"22065","10","Local Government","All sizes",2023,1,"14.0"
"22065","10","Private","All sizes",2023,1,"6.1"
"22067","10","Total Covered","All sizes",2023,1,"2.4"
"22067","10","Federal Government","All sizes",2023,1,"12.9"
"22067","10","State Government","All sizes",2023,1,"13.4"
"22067","10","Local Government","All sizes",2023,1,"-3.6"
"22067","10","Private","All sizes",2023,1,"2.8"
"22069","10","Total Covered","All sizes",2023,1,"19.7"
"22069","10","Federal Government","All sizes",2023,1,"9.6"
"22069","10","State Government","All sizes",2023,1,"2.1"
"22069","10","Local Government","All sizes",2023,1,"13.6"
"22069","10","Private","All sizes",2023,1,"24.1"
"22071","10","Total Covered","All sizes",2023,1,"10.0"
"22071","10","Federal Government","All sizes",2023,1,"10.8"
"22071","10","State Government","All sizes",2023,1,"20.7"
"22071","10","Local Government","All sizes",2023,1,"16.1"
"22071","10","Private","All sizes",2023,1,"9.1"
"22073","10","Total Covered","All sizes",2023,1,"10.2"
"22073","10","Federal Government","All sizes",2023,1,"19.6"
"22073","10","State Government","All sizes",2023,1,"5.0"
"22073","10","Local Government","All sizes",2023,1,"-0.1"
"22073","10","Private","All sizes",2023,1,"11.4"
"22075","10","Total Covered","All sizes",2023,1,"3.0"
"22075","10","Federal Government","All sizes",2023,1,"14.5"
"22075","10","State Government","All sizes",2023,1,"3.2"
"22075","10","Local Government","All sizes",2023,1,"11.1"
"22075","10","Private","All sizes",2023,1,"1.7"
"22077","10","Total Covered","All sizes",2023,1,"10.4"
"22077","10","Federal Government","All sizes",2023,1,"-0.1"
"22077","10","State Government","All sizes",2023,1,"-5.2"
"22077","10","Local Government","All sizes",2023,1,"8.6"
"22077","10","Private","All sizes",2023,1,"11.1"
"22079","10","Total Covered","All sizes",2023,1,"7.0"
"22079","10","Federal Government","All sizes",2023,1,"14.7"
"22079","10","State Government","All sizes",2023,1,"6.7"
"22079","10","Local Government","All sizes",2023,1,"5.9"
"22079","10","Private","All sizes",2023,1,"6.6"
"22081","10","Total Covered","All sizes",2023,1,"18.3"
"22081","10","Federal Government","All sizes",2023,1,"23.8"
"22081","10","State Government","All sizes",2023,1,"-14.5"
"22081","10","Local Government","All sizes",2023,1,"12.4"
"22081","10","Private","All sizes",2023,1,"20.7"
"22083","10","Total Covered","All sizes",2023,1,"10.6"
"22083","10","Federal Government","All sizes",2023,1,"14.8"
"22083","10","State Government","All sizes",2023,1,"4.3"
"22083","10","Local Government","All sizes",2023,1,"17.4"
"22083","10","Private","All sizes",2023,1,"9.8"
"22085","10","Total Covered","All sizes",2023,1,"8.4"
"22085","10","Federal Government","All sizes",2023,1,"29.1"
"22085","10","State Government","All sizes",2023,1,"2.5"
"22085","10","Local Government","All sizes",2023,1,"13.0"
"22085","10","Private","All sizes",2023,1,"7.5"
"22087","10","Total Covered","All sizes",2023,1,"16.0"
"22087","10","Federal Government","All sizes",2023,1,"41.3"
"22087","10","State Government","All sizes",2023,1,"11.0"
"22087","10","Local Government","All sizes",2023,1,"10.2"
"22087","10","Private","All sizes",2023,1,"16.9"
"22089","10","Total Covered","All sizes",2023,1,"12.8"
"22089","10","Federal Government","All sizes",2023,1,"12.4"
"22089","10","State Government","All sizes",2023,1,"-4.6"
"22089","10","Local Government","All sizes",2023,1,"11.6"
"22089","10","Private","All sizes",2023,1,"12.9"
"22091","10","Total Covered","All sizes",2023,1,"5.3"
"22091","10","Federal Government","All sizes",2023,1,"13.1"
"22091","10","State Government","All sizes",2023,1,"-7.8"
"22091","10","Local Government","All sizes",2023,1,"0.7"
"22091","10","Private","All sizes",2023,1,"7.8"
"22093","10","Total Covered","All sizes",2023,1,"10.6"
