"state_name","county_name","year","qtr","total_establishments","total_employment","total_wages","avg_weekly_wage"
"Texas","Tarrant County",2023,1,"101440","1966102.0000000000000000","35251598830","1379.21"
"Iowa","Lucas County",2023,1,"506","6910.0000000000000001","85105118","947.40"
"Illinois","Putnam County",2023,1,"338","3574.0000000000000001","52342272","1126.56"
"Texas","Sabine County",2023,1,"458","4837.3333333333333334","52987254","842.60"
"Louisiana","Vermilion Parish",2023,1,"2642","24362.0000000000000000","281067580","887.47"
"Wisconsin","Washburn County",2023,1,"1146","10714.0000000000000000","114454208","821.74"
"Georgia","Lumpkin County",2023,1,"1392","16529.3333333333333333","188643436","877.90"
"Missouri","Barry County",2023,1,"1856","26569.3333333333333334","290353772","840.63"
"Mississippi","Perry County",2023,1,"348","4116.0000000000000001","46876324","876.06"
"Montana","Garfield County",2023,1,"142","623.3333333333333333","5353312","660.63"
"Texas","Starr County",2023,1,"1288","30173.3333333333336667","283304040","722.25"
"Kentucky","Bourbon County",2023,1,"1228","13750.0000000000000000","173447952","970.34"
"Washington","Stevens County",2023,1,"2076","22435.9999999999999999","283636150","972.46"
"Utah","Cache County",2023,1,"8672","125752.6666666666660000","1518215480","928.69"
"Tennessee","Henry County",2023,1,"1620","22979.3333333333333334","259008604","867.03"
"Georgia","Union County",2023,1,"1506","15373.3333333333333335","184109130","921.22"
"Michigan","Houghton County",2023,1,"2038","20607.66666666666666670000","252870956","943.90"
"Mississippi","Sunflower County",2023,1,"1070","16366.6666666666666666","168096592","790.05"
"Idaho","Franklin County",2023,1,"1034","8089.3333333333333333","81840216","778.23"
"Idaho","Camas County",2023,1,"150","742.6666666666666666","10489272","1086.45"
"Nebraska","Box Butte County",2023,1,"752","7033.3333333333333333","76793004","839.88"
"Florida","Union County",2023,1,"458","6864.6666666666666667","81907238","917.82"
"Montana","Big Horn County",2023,1,"580","7604.6666666666666666","100921394","1020.84"
"Minnesota","Martin County",2023,1,"1412","16277.3333333333333334","203984028","963.98"
"Kansas","Stafford County",2023,1,"336","2386.6666666666666667","25203512","812.32"
"Louisiana","Evangeline Parish",2023,1,"1288","15550.0000000000000001","153874570","761.19"
"Nebraska","Grant County",2023,1,"114","558.6666666666666666","4826748","664.60"
"Indiana","Henry County",2023,1,"1774","25806.6666666666666667","304629534","908.02"
"Georgia","Richmond County",2023,1,"10314","208337.3333333333333333","2957162216","1091.85"
"Mississippi","Issaquena County",2023,1,"70","332.0000000000000000","2582824","598.43"
"Montana","Silver Bow County",2023,1,"2954","32010.6666666666663334","421974808","1014.02"
"Missouri","Hickory County",2023,1,"404","2863.3333333333333334","23753866","638.14"
"Georgia","Rockdale County",2023,1,"5442","73237.3333333333340000","1072908708","1126.90"
"Michigan","Van Buren County",2023,1,"3416","40905.9999999999999999","524987328","987.23"
"North Carolina","Bladen County",2023,1,"1380","27308.6666666666663333","322097012","907.28"
"Montana","Phillips County",2023,1,"394","2286.0000000000000000","21402754","720.19"
"Tennessee","Loudon County",2023,1,"2712","35523.3333333333336667","470805570","1019.49"
"Ohio","Clermont County",2023,1,"9968","121158.0000000000000000","1780596496","1130.50"
"Washington","Okanogan County",2023,1,"3304","31571.3333333333336666","343354948","836.58"
"Indiana","Ripley County",2023,1,"1550","20895.3333333333333334","270723166","996.63"
"Wisconsin","Jackson County",2023,1,"922","12784.00000000000000000000","153917707","926.14"
"Indiana","Marion County",2023,1,"55226","1223106.000000000000","24118032606","1516.82"
"Michigan","Calhoun County",2023,1,"5530","105676.0000000000000000","1792984134","1305.14"
"South Carolina","Allendale County",2023,1,"356","4877.3333333333333334","64980532","1024.84"
"Pennsylvania","Philadelphia County",2023,1,"68956","1385181.9999999999996667","28794261888","1599.03"
"Pennsylvania","Wayne County",2023,1,"2858","28647.3333333333336667","367900800","987.88"
"Kansas","Rooks County",2023,1,"408","3331.3333333333333334","35361260","816.52"
"Texas","Hale County",2023,1,"1718","21543.9999999999999999","260899832","931.55"
"Texas","Fayette County",2023,1,"1718","18040.6666666666666667","224835682","958.67"
"Minnesota","Winona County",2023,1,"2482","47642.6666666666666667","606229240","978.81"
"Maine","Knox County",2023,1,"4556","32553.9999999999996666","419845254","992.07"
"Texas","Hockley County",2023,1,"1252","18074.6666666666666666","327114334","1392.15"
"Oklahoma","Roger Mills County",2023,1,"218","1743.3333333333333333","19275416","850.51"
"Missouri","Taney County",2023,1,"4136","50805.3333333333336666","518303252","784.75"
"Georgia","White County",2023,1,"1688","18874.0000000000000000","186741448","761.09"
"Tennessee","Cheatham County",2023,1,"1812","18542.0000000000000000","257301130","1067.44"
"Wisconsin","Iowa County",2023,1,"1398","20646.6666666666666665","276736568","1031.03"
"Tennessee","Wayne County",2023,1,"562","8050.0000000000000000","89366930","853.96"
"New Mexico","San Juan County",2023,1,"5922","90416.0000000000000000","1222064082","1039.69"
"South Dakota","Hutchinson County",2023,1,"590","5331.3333333333333333","58135130","838.80"
"Ohio","Fayette County",2023,1,"1336","21130.6666666666666666","249730132","909.11"
"Kansas","Hodgeman County",2023,1,"152","1176.6666666666666666","11583144","757.23"
"Georgia","Columbia County",2023,1,"6826","77375.3333333333336666","896684700","891.44"
"Indiana","Orange County",2023,1,"784","14690.0000000000000000","156875008","821.46"
"Illinois","Saline County",2023,1,"988","15610.6666666666666666","166870002","822.27"
"Kansas","Wyandotte County",2023,1,"7462","181001.3333333333336667","2926001302","1243.51"
"Ohio","Columbiana County",2023,1,"4506","55881.3333333333340000","644825060","887.63"
"Florida","Suwannee County",2023,1,"1826","23335.3333333333333334","266240254","877.64"
"Virginia","Appomattox County",2023,1,"1360","7080.0000000000000000","67371908","731.99"
"Georgia","Appling County",2023,1,"1020","15404.0000000000000000","308812390","1542.12"
"Ohio","Fulton County",2023,1,"2260","35185.9999999999996666","463466340","1013.22"
"Texas","Aransas County",2023,1,"1350","12480.6666666666666667","141766108","873.76"
"West Virginia","Pleasants County",2023,1,"354","5004.0000000000000001","79169564","1217.02"
"Kansas","Franklin County",2023,1,"1370","20282.6666666666666666","240320992","911.43"
"South Dakota","Grant County",2023,1,"734","7514.6666666666666666","101059724","1034.49"
"Indiana","DeKalb County",2023,1,"2134","43143.9999999999996666","769741548","1372.40"
"Vermont","Essex County",2023,1,"352","1157.33333333333333330000","14789343","982.99"
"New Mexico","Union County",2023,1,"354","2478.0000000000000000","24540626","761.80"
"Vermont","Windham County",2023,1,"4710","40930.6666666666663333","555799384","1044.54"
"North Carolina","Iredell County",2023,1,"13754","162662.0000000000003333","2493734514","1179.29"
"Iowa","Harrison County",2023,1,"932","7694.0000000000000000","88188652","881.69"
"Texas","Upton County",2023,1,"262","7066.6666666666666665","160278412","1744.69"
"Ohio","Auglaize County",2023,1,"2240","43070.0000000000000001","598274146","1068.52"
"South Dakota","Hand County",2023,1,"348","2762.0000000000000000","27700496","771.47"
"Pennsylvania","McKean County",2023,1,"2162","27374.6666666666663333","323786774","909.84"
"Indiana","Tipton County",2023,1,"692","9422.0000000000000000","136785532","1116.74"
"Pennsylvania","Montour County",2023,1,"974","33058.6666666666663334","705226690","1640.97"
"Louisiana","Calcasieu Parish",2023,1,"11764","175392.0000000000003334","2753088094","1207.44"
"Kentucky","Garrard County",2023,1,"772","4911.3333333333333333","52648374","824.60"
"Florida","Manatee County",2023,1,"28446","281286.0000000000003333","4068643854","1112.65"
"Iowa","Crawford County",2023,1,"1040","12555.3333333333333333","159776990","978.91"
"Illinois","Lawrence County",2023,1,"498","6514.00000000000000000000","76800615","906.93"
"Ohio","Delaware County",2023,1,"13722","185758.6666666666663333","3560047328","1474.22"
"North Dakota","Walsh County",2023,1,"1026","8965.3333333333333333","121774118","1044.83"
"Michigan","Muskegon County",2023,1,"6602","120805.3333333333340000","1550664820","987.39"
"Pennsylvania","Lycoming County",2023,1,"6132","97700.0000000000000000","1307936844","1029.79"
"Missouri","McDonald County",2023,1,"888","14169.9999999999999999","155520362","844.26"
"Utah","Uintah County",2023,1,"2624","27182.6666666666663333","361323110","1022.49"
"Georgia","Cook County",2023,1,"806","9422.6666666666666666","99489606","812.20"
"North Carolina","Union County",2023,1,"14880","142500.6666666666666667","2115215802","1141.81"
"Minnesota","Watonwan County",2023,1,"670","8915.3333333333333334","103573148","893.65"
"Michigan","Lenawee County",2023,1,"4190","50698.0000000000003333","653483604","991.52"
"Florida","Jefferson County",2023,1,"748","5785.3333333333333333","59270982","788.08"
"Texas","Lee County",2023,1,"926","13168.6666666666666666","174655146","1020.23"
"Illinois","Bureau County",2023,1,"1552","21060.6666666666666666","297564264","1086.84"
"Iowa","Emmet County",2023,1,"654","6521.3333333333333334","72589264","856.23"
"Oregon","Deschutes County",2023,1,"23590","179490.0000000000003334","2750789822","1178.89"
"New York","Schuyler County",2023,1,"910","9103.3333333333333334","119966042","1013.71"
"Indiana","Howard County",2023,1,"3638","69540.6666666666660000","1144244184","1265.72"
"Nevada","Carson City",2023,1,"4274","61263.3333333333340000","972928614","1221.62"
"Mississippi","Lincoln County",2023,1,"1716","25210.0000000000000000","306459320","935.10"
"Minnesota","Murray County",2023,1,"662","5423.3333333333333334","64765260","918.61"
"Kansas","Ford County",2023,1,"1676","35257.3333333333336667","509580144","1111.78"
"North Carolina","Perquimans County",2023,1,"566","4850.6666666666666667","51708878","820.01"
"Kansas","Meade County",2023,1,"336","2932.6666666666666666","39811754","1044.25"
"Kansas","Finney County",2023,1,"2190","39488.0000000000000000","477687400","930.54"
"Mississippi","Stone County",2023,1,"658","9590.0000000000000000","97861724","784.97"
"Missouri","Lawrence County",2023,1,"1906","17396.0000000000000000","185642708","820.89"
"Kansas","Ellsworth County",2023,1,"372","4378.0000000000000000","52063224","914.77"
"Iowa","Benton County",2023,1,"1394","11341.3333333333333334","136750940","927.52"
"Texas","Sherman County",2023,1,"276","2184.0000000000000000","26021056","916.49"
"North Carolina","Columbus County",2023,1,"2410","30106.6666666666663333","345952136","883.91"
"North Carolina","Buncombe County",2023,1,"25104","272856.0000000000003333","3820477560","1077.06"
"Wisconsin","Menominee County",2023,1,"210","1926.33333333333333340000","21641760","864.21"
"Texas","McMullen County",2023,1,"168","1192.0000000000000000","19251238","1242.34"
"Nebraska","Sarpy County",2023,1,"8950","150480.6666666666663333","2279101336","1165.04"
"Texas","Howard County",2023,1,"1878","24954.6666666666666666","383863390","1183.26"
"South Carolina","Barnwell County",2023,1,"834","10262.0000000000000000","108819060","815.70"
"Pennsylvania","Somerset County",2023,1,"3724","47421.3333333333336667","582874862","945.49"
"Texas","Erath County",2023,1,"2526","36709.3333333333340000","403337820","845.18"
"Wisconsin","Green Lake County",2023,1,"996","10727.3333333333333334","130345458","934.68"
"Virginia","King and Queen County",2023,1,"638","2112.0000000000000000","26096962","950.50"
"South Dakota","Meade County",2023,1,"2022","15664.0000000000000000","216905960","1065.19"
"Oklahoma","Tulsa County",2023,1,"51994","719182.6666666666660000","11380809132","1217.28"
"New Mexico","Hidalgo County",2023,1,"316","2816.0000000000000000","33523504","915.74"
"Texas","Rusk County",2023,1,"1738","26324.0000000000000001","346257920","1011.82"
"Kentucky","Morgan County",2023,1,"526","5962.6666666666666666","64651916","834.06"
"Washington","Franklin County",2023,1,"4762","68702.6666666666666667","927657458","1038.65"
"Iowa","Calhoun County",2023,1,"662","5372.0000000000000000","60463616","865.79"
"Florida","Washington County",2023,1,"1080","12000.6666666666666667","129257410","828.53"
"South Dakota","Sanborn County",2023,1,"178","1232.0000000000000000","11450414","714.94"
"Wyoming","Lincoln County",2023,1,"2274","13604.6666666666666666","197894196","1118.93"
"Texas","Coryell County",2023,1,"2134","30099.3333333333336666","385612088","985.49"
"Mississippi","Webster County",2023,1,"410","4026.6666666666666667","38268374","731.06"
"Mississippi","Itawamba County",2023,1,"808","11892.6666666666666666","120862250","781.75"
"Virginia","Caroline County",2023,1,"2074","11200.6666666666666667","132540286","910.25"
"Missouri","Shelby County",2023,1,"400","3505.3333333333333333","34549476","758.17"
"Michigan","Mecosta County",2023,1,"1468","21721.00000000000000010000","226814891","803.25"
"Pennsylvania","Forest County",2023,1,"300","2660.66666666666666670000","44176510","1277.20"
"West Virginia","Tucker County",2023,1,"502","5914.6666666666666666","61878494","804.76"
"Iowa","Scott County",2023,1,"12134","175143.3333333333333333","2539153876","1115.20"
"Georgia","Clinch County",2023,1,"368","4876.6666666666666667","54415526","858.33"
"Oregon","Tillamook County",2023,1,"2274","19624.6666666666666667","250141710","980.48"
"Texas","Washington County",2023,1,"2142","31114.0000000000000001","386147340","954.67"
"Florida","Hendry County",2023,1,"2070","25674.6666666666666666","312142872","935.20"
"Indiana","Jennings County",2023,1,"906","15234.0000000000000000","174583042","881.55"
"Georgia","Laurens County",2023,1,"2496","38397.9999999999996667","479819844","961.23"
"South Dakota","Oglala Lakota County",2023,1,"264","8010.6666666666666666","95910174","920.99"
"Missouri","Carter County",2023,1,"502","2848.6666666666666667","22414500","605.26"
"Texas","Duval County",2023,1,"408","7506.6666666666666666","73027800","748.34"
"Michigan","Osceola County",2023,1,"1004","16340.0000000000000001","209510906","986.30"
"Kentucky","Franklin County",2023,1,"5274","65785.3333333333333333","932357264","1090.21"
"Virginia","Waynesboro city",2023,1,"1690","19168.0000000000000000","224157814","899.57"
"Tennessee","Jefferson County",2023,1,"1906","27663.3333333333336667","348021426","967.74"
"Texas","Anderson County",2023,1,"3458","39998.6666666666666667","603053054","1159.76"
"South Carolina","Calhoun County",2023,1,"544","9060.0000000000000001","138373660","1174.85"
"Texas","Wilson County",2023,1,"1790","18681.3333333333333334","228192126","939.61"
"Iowa","Ringgold County",2023,1,"370","2675.3333333333333334","28321560","814.32"
"Delaware","Sussex County",2023,1,"20370","162415.33333333333333330000","2175317226","1030.27"
"Massachusetts","Franklin County",2023,1,"5446","50410.6666666666663333","667197762","1018.10"
